"","gene","term","estimate","statistic","p.value","lod","fdr"
"629","211355_x_at","pheno$hasCancer",-1.07609251137492,-9.19447224471783,6.04001267238174e-13,19.1119981707451,3.84871611034264e-12
"630","204823_at","pheno$hasCancer",-1.09615370833879,-9.16369226730827,6.78872510558081e-13,18.9958799955339,4.26602260371284e-12
"631","205456_at","pheno$hasCancer",-1.09926549750499,-9.15886328241317,6.91438323425148e-13,18.9776556226291,4.33886796983457e-12
"632","AFFX-r2-Ec-bioD-3_at","pheno$hasCancer",-1.48267667431068,-9.12190132021138,7.9569883060513e-13,18.8381013474729,4.92105385577966e-12
"633","204951_at","pheno$hasCancer",-1.05836693470244,-9.08864050184253,9.02980060770696e-13,18.7124292288166,5.50057536745582e-12
"634","206049_at","pheno$hasCancer",-1.081103352707,-9.07730457835933,9.42775159335656e-13,18.6695781047067,5.72577238361309e-12
"635","207442_at","pheno$hasCancer",-1.04877870623052,-9.04477215938262,1.06705160295283e-12,18.546546886348,6.38826192063349e-12
"636","205431_s_at","pheno$hasCancer",-1.17820153524994,-9.04046293138276,1.08470465748054e-12,18.5302441769297,6.47654712825263e-12
"637","221031_s_at","pheno$hasCancer",-1.82651242179483,-9.02008600291872,1.17224157856078e-12,18.4531349882275,6.95078741220594e-12
"638","204472_at","pheno$hasCancer",-2.12536295127766,-9.00482426181633,1.24242743576064e-12,18.395361968673,7.32020374168542e-12
"639","205328_at","pheno$hasCancer",-1.08838725461482,-8.99486992288286,1.2904672038478e-12,18.3576706591452,7.567231764037e-12
"640","215806_x_at","pheno$hasCancer",-1.10054632422936,-8.98997193509631,1.3147861551879e-12,18.3391221214709,7.69515959989467e-12
"641","207850_at","pheno$hasCancer",-1.09608585511579,-8.98992011424918,1.31504589850554e-12,18.3389258679365,7.69515959989467e-12
"642","201389_at","pheno$hasCancer",-1.33459300156201,-8.94667480407888,1.5508315298067e-12,18.1750805056436,8.92719684285267e-12
"643","219584_at","pheno$hasCancer",-1.04383779833565,-8.89224077475183,1.90900798704823e-12,17.9686521310477,1.07637715018714e-11
"644","216236_s_at","pheno$hasCancer",-1.2955258662891,-8.877127617013,2.02246114882532e-12,17.911301838031,1.13374847243458e-11
"645","213247_at","pheno$hasCancer",-1.20136600204997,-8.86304330591689,2.13428508329929e-12,17.8578414194445,1.18925417632303e-11
"646","207961_x_at","pheno$hasCancer",-2.88951832438429,-8.84566703372595,2.28084765924037e-12,17.7918666992079,1.26333901046118e-11
"647","217558_at","pheno$hasCancer",-1.02346300443978,-8.75561342677265,3.21909065065742e-12,17.4496226087838,1.72181941835332e-11
"648","205813_s_at","pheno$hasCancer",-1.02066158301449,-8.57761775390992,6.37104381309919e-12,16.7716453873077,3.1995936282914e-11
"649","206211_at","pheno$hasCancer",-1.68586330647225,-8.5617516391868,6.77144487237789e-12,16.7111207374911,3.37555306310597e-11
"650","209074_s_at","pheno$hasCancer",-1.7246740351518,-8.49716782994057,8.67963310173614e-12,16.4646077821873,4.22657920467628e-11
"651","205870_at","pheno$hasCancer",-1.52990863399415,-8.49035876973581,8.9099483890924e-12,16.4386047805791,4.33116012116374e-11
"652","212843_at","pheno$hasCancer",-1.61770267926578,-8.45793104268301,1.00938904453623e-11,16.3147336182755,4.85076756902009e-11
"653","205127_at","pheno$hasCancer",-1.44323536272644,-8.37580855948192,1.38482098531894e-11,16.0007942034936,6.46917526537984e-11
"654","205083_at","pheno$hasCancer",-1.38500937798773,-8.34203458543182,1.57732537719259e-11,15.8715878282285,7.2905084795649e-11
"655","209774_x_at","pheno$hasCancer",-2.49276433052986,-8.32821837799339,1.66361612704113e-11,15.8187170860848,7.65916490885487e-11
"656","220765_s_at","pheno$hasCancer",-1.01062385846624,-8.27408262768137,2.04989335802832e-11,15.6114729312882,9.25025793781793e-11
"657","38037_at","pheno$hasCancer",-1.31694545560439,-8.26217128483965,2.14630548212769e-11,15.5658565849618,9.63226016803391e-11
"658","214124_x_at","pheno$hasCancer",-1.0283938958505,-8.23735854702289,2.36200501504123e-11,15.4708133785428,1.05034040610983e-10
"659","202644_s_at","pheno$hasCancer",-2.1025376542827,-8.23694837508427,2.36574768580358e-11,15.4692420358675,1.05179480612054e-10
"660","202643_s_at","pheno$hasCancer",-1.82368704351045,-8.23067977514259,2.42369230269175e-11,15.4452265811276,1.07648267053778e-10
"661","207666_x_at","pheno$hasCancer",-1.04002261261975,-8.17140929170648,3.04706403962142e-11,15.2180808613797,1.32586854120063e-10
"662","205935_at","pheno$hasCancer",-1.7579079463101,-8.16006195064835,3.18361423413411e-11,15.1745785988292,1.38177787259857e-10
"663","203766_s_at","pheno$hasCancer",-2.30160812523759,-8.13636515928358,3.48889144081741e-11,15.0837172496751,1.50369618537737e-10
"664","210201_x_at","pheno$hasCancer",-1.10365837665287,-8.129694730466,3.58000318918023e-11,15.0581370227865,1.54032073883961e-10
"665","AFFX-r2-Ec-bioD-5_at","pheno$hasCancer",-1.44656413253253,-8.1243515272409,3.65470468510374e-11,15.0376454156186,1.5700363311773e-10
"666","215143_at","pheno$hasCancer",-1.00461340227318,-8.12372278775668,3.66359704752268e-11,15.0352340849927,1.57324981711212e-10
"667","221541_at","pheno$hasCancer",-2.00104737151919,-8.11729243367066,3.75579772915095e-11,15.0105717238535,1.60943155382059e-10
"668","202637_s_at","pheno$hasCancer",-1.08922324887162,-8.0979408071119,4.04754689077956e-11,14.9363439040013,1.72252649670055e-10
"669","218820_at","pheno$hasCancer",-1.01224290419639,-8.01703742436028,5.53467717122393e-11,14.625890072569,2.2910869664942e-10
"670","213974_at","pheno$hasCancer",-1.02358110480652,-8.01564428488625,5.56459328271183e-11,14.6205424011804,2.30261526682763e-10
"671","AFFX-BioDn-5_at","pheno$hasCancer",-1.50759647012708,-8.01219881055323,5.63927906407236e-11,14.6073164502718,2.33092293423714e-10
"672","209948_at","pheno$hasCancer",-1.31241078587319,-8.00476382704444,5.8038851132411e-11,14.5787750529431,2.39097748157425e-10
"673","207016_s_at","pheno$hasCancer",-1.00917039120936,-7.99190938498486,6.09991827571413e-11,14.5294258372378,2.50045031158458e-10
"674","205883_at","pheno$hasCancer",-1.27360828562025,-7.96353073725891,6.80817438941093e-11,14.4204623080136,2.76569985018198e-10
"675","221584_s_at","pheno$hasCancer",-1.13912070502027,-7.94092162526402,7.43099371717879e-11,14.3336369457063,3.00298935436879e-10
"676","206093_x_at","pheno$hasCancer",-1.15256401404474,-7.90087598605232,8.67760122215922e-11,14.1798206017186,3.46528652389559e-10
"677","201497_x_at","pheno$hasCancer",-3.05338382865031,-7.83414501061222,1.12378067894462e-10,13.9234297200675,4.39859562074882e-10
"678","211535_s_at","pheno$hasCancer",-1.25722763330248,-7.77445980119583,1.41629238388907e-10,13.6940425993455,5.44284528432223e-10
"679","207876_s_at","pheno$hasCancer",-1.23308736124592,-7.77189109789314,1.43046692831421e-10,13.6841691358608,5.49286482226874e-10
"680","202931_x_at","pheno$hasCancer",-1.11357446445869,-7.75669813610173,1.51725801853039e-10,13.6257693038949,5.79617014005017e-10
"681","217590_s_at","pheno$hasCancer",-1.52126323237179,-7.74633764448828,1.5794488074532e-10,13.585943166931,6.01005084980867e-10
"682","206227_at","pheno$hasCancer",-1.07114411246892,-7.74549639626437,1.58460924171651e-10,13.582709317396,6.02762849661473e-10
"683","207835_at","pheno$hasCancer",-1.28735316534927,-7.73938796261344,1.62258986456785e-10,13.5592275802221,6.16263336495063e-10
"684","206089_at","pheno$hasCancer",-1.01128349617054,-7.72342534854749,1.7262010588469e-10,13.4978628634544,6.52753528581525e-10
"685","203951_at","pheno$hasCancer",-2.85932437296549,-7.69590510714136,1.92062925879168e-10,13.3920611654591,7.21223150887344e-10
"686","205382_s_at","pheno$hasCancer",-2.52870867452073,-7.66409798017668,2.17282082155608e-10,13.2697701852744,8.07622458160701e-10
"687","222162_s_at","pheno$hasCancer",-1.95589175385432,-7.65526628837951,2.24855045430728e-10,13.2358130733077,8.32853220966243e-10
"688","203821_at","pheno$hasCancer",-1.61900065041635,-7.6441230568619,2.34788278975756e-10,13.1929675945979,8.67051246340199e-10
"689","213496_at","pheno$hasCancer",-1.36142310759224,-7.63880591261538,2.39681703597305e-10,13.1725230453049,8.83950248470497e-10
"690","205671_s_at","pheno$hasCancer",-1.02100368428368,-7.62406393833112,2.53789451841121e-10,13.115839061429,9.31815843693475e-10
"691","221246_x_at","pheno$hasCancer",-1.02102236049052,-7.62310972252576,2.54730748022711e-10,13.1121699972848,9.34655896293443e-10
"692","202222_s_at","pheno$hasCancer",-3.058580861013,-7.62102483676805,2.56799582683826e-10,13.1041533705236,9.41626641590209e-10
"693","212713_at","pheno$hasCancer",-1.83769485684293,-7.60264064502669,2.7578590136261e-10,13.0334633473892,1.00528991330984e-09
"694","212607_at","pheno$hasCancer",-1.02568325465254,-7.58886597708091,2.90926967509947e-10,12.9804970157523,1.05616253128448e-09
"695","219213_at","pheno$hasCancer",-1.07239130570533,-7.58618633556016,2.93967698517874e-10,12.9701932168512,1.06581227238428e-09
"696","205700_at","pheno$hasCancer",-1.40001659696991,-7.54105232505044,3.50237988758737e-10,12.7966425036485,1.25572857659066e-09
"697","219741_x_at","pheno$hasCancer",-1.15354278069856,-7.54032120449028,3.51233130167882e-10,12.7938311833269,1.25848654760105e-09
"698","206026_s_at","pheno$hasCancer",-1.27853171383638,-7.53388275645191,3.60119692847606e-10,12.7690739639326,1.28763592999409e-09
"699","209897_s_at","pheno$hasCancer",-1.22884722206505,-7.52286035194769,3.75858589304568e-10,12.7266906430313,1.34025555216414e-09
"700","204622_x_at","pheno$hasCancer",-1.88220779527685,-7.51797234388953,3.83056710143627e-10,12.7078953875358,1.36374064101781e-09
"701","206557_at","pheno$hasCancer",-1.03169842662953,-7.46261629918386,4.74864069238505e-10,12.4950486760561,1.66217342991543e-09
"702","203708_at","pheno$hasCancer",-1.42845553192908,-7.45721842009058,4.84917885913115e-10,12.4742945139357,1.69417140981529e-09
"703","206157_at","pheno$hasCancer",-1.32670217667496,-7.45303040124495,4.92864733187769e-10,12.4581922582885,1.71950913568546e-09
"704","204482_at","pheno$hasCancer",-1.11991565159672,-7.44592345053268,5.0664954453374e-10,12.4308674910297,1.76180895768498e-09
"705","202638_s_at","pheno$hasCancer",-1.35588393381209,-7.43203607421015,5.34708754702539e-10,12.3774745910445,1.85359601447366e-09
"706","AFFX-r2-Ec-bioB-5_at","pheno$hasCancer",-1.29996932715001,-7.39662053071671,6.1350392676669e-10,12.2413206298293,2.11000277822845e-09
"707","215126_at","pheno$hasCancer",-1.06696013325358,-7.39517363007733,6.16959141556448e-10,12.2357583557337,2.12090412701363e-09
"708","219064_at","pheno$hasCancer",-1.33349732663395,-7.36865169477061,6.83856048344263e-10,12.1338055379323,2.3303814536252e-09
"709","207651_at","pheno$hasCancer",-1.00911127900694,-7.32161825413625,8.20820111168974e-10,11.9530292721847,2.75373901493199e-09
"710","204464_s_at","pheno$hasCancer",-1.30555779408232,-7.25081821062737,1.08040041874547e-09,11.6809790358652,3.55711621319522e-09
"711","206478_at","pheno$hasCancer",-1.10896725676964,-7.19947894655026,1.31858172101993e-09,11.4837766827955,4.28745899452605e-09
"712","216858_x_at","pheno$hasCancer",-1.08498136687887,-7.17449694908042,1.45279429194961e-09,11.3878415942837,4.68760718324836e-09
"713","217757_at","pheno$hasCancer",-1.86004800747761,-7.1565705882552,1.5574327184108e-09,11.3190122878245,5.00349960558647e-09
"714","213451_x_at","pheno$hasCancer",-1.29728162397577,-7.12322973663335,1.77247879307639e-09,11.1910242018579,5.6390840871104e-09
"715","201693_s_at","pheno$hasCancer",-1.66069341829366,-7.09699359245194,1.96235096339656e-09,11.090334953064,6.19275832281057e-09
"716","205249_at","pheno$hasCancer",-1.18089776713344,-7.06741772526627,2.20085152998186e-09,10.9768573643597,6.89325460677612e-09
"717","221748_s_at","pheno$hasCancer",-2.44110504581945,-7.05823899303118,2.2805971572397e-09,10.9416466623429,7.12442821460428e-09
"718","202274_at","pheno$hasCancer",-2.9318879105983,-7.05640928799733,2.29683537580052e-09,10.934628078939,7.17113390485679e-09
"719","204955_at","pheno$hasCancer",-2.57431032480691,-6.99899223443129,2.86948338057355e-09,10.7144490894586,8.82793016282208e-09
"720","201540_at","pheno$hasCancer",-2.34483422266449,-6.9589539419192,3.3511454024695e-09,10.5609960042863,1.02180587032331e-08
"721","206701_x_at","pheno$hasCancer",-1.06408897919228,-6.94796981377909,3.49685202717988e-09,10.5189103808964,1.06390433808915e-08
"722","214027_x_at","pheno$hasCancer",-1.51675524160484,-6.93840254542414,3.62890494730511e-09,10.4822581030008,1.10062459426704e-08
"723","AFFX-BioB-M_at","pheno$hasCancer",-1.17230272955655,-6.88316725628415,4.49459587525331e-09,10.2707399588374,1.34451711489152e-08
"724","212805_at","pheno$hasCancer",-1.58944449822471,-6.85698698519876,4.9740873024565e-09,10.1705407966372,1.47704673988057e-08
"725","202340_x_at","pheno$hasCancer",-1.41327448048529,-6.83667885687089,5.38088831477702e-09,10.0928420076072,1.58958417497251e-08
"726","216333_x_at","pheno$hasCancer",-1.17766203725331,-6.81402331867541,5.8739760837877e-09,10.0061899041347,1.72541272179069e-08
"727","204931_at","pheno$hasCancer",-1.56155175877649,-6.75792395228896,7.29758144364873e-09,9.79175608295564,2.10801150257745e-08
"728","200795_at","pheno$hasCancer",-1.78890704376735,-6.71282159215286,8.68768376808556e-09,9.61950322049928,2.48062093034662e-08
"729","205568_at","pheno$hasCancer",-1.02113474372251,-6.70946240941903,8.80120557180583e-09,9.60667945632083,2.51046164562915e-08
"730","208335_s_at","pheno$hasCancer",-1.61956320578567,-6.70135422053706,9.08134482819199e-09,9.57572944964972,2.58507417995148e-08
"731","213661_at","pheno$hasCancer",-1.06885354257221,-6.69969285268517,9.13983303913961e-09,9.5693883566937,2.60105874343739e-08
"732","AFFX-r2-Ec-bioB-M_at","pheno$hasCancer",-1.21849460654325,-6.69630758177742,9.26017523968215e-09,9.55646808336553,2.63295246734512e-08
"733","AFFX-r2-Ec-bioB-3_at","pheno$hasCancer",-1.14924388220313,-6.67562269601385,1.00305671680912e-08,9.47753943355693,2.84040066344613e-08
"734","209621_s_at","pheno$hasCancer",-1.64942767439117,-6.62931623897826,1.19945483365864e-08,9.30095789401324,3.35940825269174e-08
"735","216248_s_at","pheno$hasCancer",-1.77954750034912,-6.6006068028279,1.33999761640153e-08,9.19156122991985,3.72773619054622e-08
"736","208370_s_at","pheno$hasCancer",-1.51726919554953,-6.58893133481407,1.4017390593938e-08,9.14709067070957,3.88542747362509e-08
"737","212730_at","pheno$hasCancer",-2.5725334838422,-6.5766799274309,1.46957380284231e-08,9.10043820547425,4.06284281001677e-08
"738","202388_at","pheno$hasCancer",-2.48479548865494,-6.57613444751818,1.47266892887147e-08,9.09836134114365,4.0698848743697e-08
"739","202499_s_at","pheno$hasCancer",-1.86675457434193,-6.56123035447331,1.5597948724085e-08,9.04162483663626,4.29521862850699e-08
"740","205128_x_at","pheno$hasCancer",-1.34783050849989,-6.54837156129407,1.63907659145638e-08,8.99268914478037,4.4985273663533e-08
"741","205132_at","pheno$hasCancer",-2.02161142936131,-6.54563813605314,1.65643996990451e-08,8.98228855521247,4.54282484300089e-08
"742","214752_x_at","pheno$hasCancer",-1.51923815808457,-6.53655080720197,1.71549190410307e-08,8.94771613645251,4.69050833490814e-08
"743","202555_s_at","pheno$hasCancer",-2.47375048431819,-6.51360268291041,1.87411001124805e-08,8.86044242432573,5.09277968056589e-08
"744","214038_at","pheno$hasCancer",-1.03818311871453,-6.49925450762186,1.98061690073814e-08,8.80589848769784,5.3645419228331e-08
"745","AFFX-BioB-5_at","pheno$hasCancer",-1.01372907368652,-6.45774213372693,2.32390052520369e-08,8.64819563913329,6.23146515079588e-08
"746","200974_at","pheno$hasCancer",-2.28893059452988,-6.42779311016345,2.60773890004615e-08,8.53452082006207,6.93581354854718e-08
"747","213413_at","pheno$hasCancer",-1.02362037876029,-6.40176951534431,2.88221783754565e-08,8.43581561014208,7.62127211036308e-08
"748","209283_at","pheno$hasCancer",-1.22835248040061,-6.37676383029555,3.17298127551644e-08,8.34103453059147,8.34752559177482e-08
"749","212423_at","pheno$hasCancer",-1.14814472194229,-6.37467370794133,3.19856697194072e-08,8.33311503113191,8.40788814860859e-08
"750","202988_s_at","pheno$hasCancer",-1.35971171669511,-6.36064794832022,3.37564850883002e-08,8.27998283589546,8.84208013662388e-08
"751","217418_x_at","pheno$hasCancer",-1.42738316873127,-6.31768712349781,3.98099848692261e-08,8.11736719194125,1.03353826499006e-07
"752","218574_s_at","pheno$hasCancer",-1.10375642207136,-6.31606382393685,4.00587527779965e-08,8.11122652416638,1.03951227221625e-07
"753","219049_at","pheno$hasCancer",-1.50810505536266,-6.3139785324359,4.03805889658054e-08,8.10333863766595,1.04725403157011e-07
"754","218162_at","pheno$hasCancer",-1.3992993753184,-6.30716232388689,4.14506159692306e-08,8.07755873784045,1.07412963791414e-07
"755","201531_at","pheno$hasCancer",-1.33450297339739,-6.29208419885442,4.39187938641241e-08,8.02054913421769,1.13347519536053e-07
"756","206115_at","pheno$hasCancer",-1.48944025880735,-6.27289409325719,4.72723656783624e-08,7.94802883687075,1.21524010661162e-07
"757","201957_at","pheno$hasCancer",-1.13349500458614,-6.24416211163599,5.27748096172225e-08,7.83952731351912,1.34813834999492e-07
"758","206025_s_at","pheno$hasCancer",-1.40838008309133,-6.20888005638644,6.04089099085056e-08,7.70642183201594,1.53173843820122e-07
"759","204424_s_at","pheno$hasCancer",-1.24566263060658,-6.17457677170855,6.8880583503068e-08,7.57715193949441,1.73333262811842e-07
"760","218418_s_at","pheno$hasCancer",-1.25038292608101,-6.16682945378776,7.09515806123214e-08,7.54797662321275,1.78283048126337e-07
"761","AFFX-BioB-3_at","pheno$hasCancer",-1.12385885387737,-6.15899248112825,7.31094472929318e-08,7.51847128782282,1.8339500326786e-07
"762","200859_x_at","pheno$hasCancer",-1.43950052775172,-6.12772100459435,8.23881494287968e-08,7.40081489304431,2.05329955678546e-07
"763","206932_at","pheno$hasCancer",-1.13401192167323,-6.07627856728431,1.00260166612652e-07,7.20754295288082,2.47079992549183e-07
"764","204135_at","pheno$hasCancer",-1.49225468626984,-6.0491508325611,1.11183470407627e-07,7.10576536922084,2.72163162813705e-07
"765","210356_x_at","pheno$hasCancer",-1.31053519370019,-6.0319544993364,1.18711018729226e-07,7.04130077386817,2.89571716512682e-07
"766","212185_x_at","pheno$hasCancer",-1.42352312932276,-6.01592397113741,1.26182638385028e-07,6.98124375417408,3.06756243850488e-07
"767","213994_s_at","pheno$hasCancer",-1.22734127608218,-5.99425532699953,1.37028395191651e-07,6.90012205082341,3.31711431836563e-07
"768","211663_x_at","pheno$hasCancer",-1.19434325764038,-5.96288700942036,1.54386116821661e-07,6.78280778543937,3.7102953420374e-07
"769","216834_at","pheno$hasCancer",-1.97645608912027,-5.95730966120172,1.57693022988637e-07,6.7619642384027,3.78568587724175e-07
"770","215813_s_at","pheno$hasCancer",-1.42094604531116,-5.9380913411679,1.69634953591356e-07,6.69017752967983,4.05707381225308e-07
"771","217897_at","pheno$hasCancer",-1.32220512494696,-5.93254549344439,1.73244762750332e-07,6.66947231493535,4.13719113531845e-07
"772","208789_at","pheno$hasCancer",-1.29255669324844,-5.89766293399251,1.97760773907926e-07,6.53934744485657,4.68897991592927e-07
"773","205547_s_at","pheno$hasCancer",-2.63398212773511,-5.89396573337155,2.00552667779027e-07,6.52556655282409,4.74961748976517e-07
"774","205239_at","pheno$hasCancer",-1.7069900314541,-5.88393296470463,2.08327101308197e-07,6.48818134955847,4.91701387400757e-07
"775","209795_at","pheno$hasCancer",-1.26451704415686,-5.85285635477277,2.34353504677411e-07,6.37248154210334,5.4957894598261e-07
"776","209723_at","pheno$hasCancer",-1.19249324931077,-5.84887575141673,2.37911841398269e-07,6.35767274230315,5.57044190593426e-07
"777","201496_x_at","pheno$hasCancer",-2.82549075666863,-5.83049651037124,2.5504781550776e-07,6.28933095856281,5.94542365619773e-07
"778","210986_s_at","pheno$hasCancer",-1.90655551731676,-5.81355124827315,2.71927109351797e-07,6.22637045417661,6.31774765685132e-07
"779","200897_s_at","pheno$hasCancer",-1.93711630348482,-5.76647935223777,3.24841062393493e-07,6.05172629320015,7.47077447963072e-07
"780","216025_x_at","pheno$hasCancer",-1.02651794369098,-5.7389892989947,3.60331433121646e-07,5.94990955312063,8.2368335291851e-07
"781","206461_x_at","pheno$hasCancer",-1.21127229578021,-5.71185934965827,3.99112802395402e-07,5.84955675048425,9.06567846664296e-07
"782","204719_at","pheno$hasCancer",-1.4468113625428,-5.68637821212216,4.39285632053463e-07,5.75542292104204,9.9185345415415e-07
"783","209651_at","pheno$hasCancer",-1.40498601349938,-5.67489215495207,4.58677915912961e-07,5.71302910607725,1.03180208380205e-06
"784","218974_at","pheno$hasCancer",-1.11356045941849,-5.63489012717659,5.33058782504012e-07,5.56557659957909,1.18769611544215e-06
"785","203498_at","pheno$hasCancer",-1.16383434281136,-5.63042810447993,5.42061380706775e-07,5.54914763535355,1.20703045331159e-06
"786","212419_at","pheno$hasCancer",-1.06571522339844,-5.62973498861395,5.43473236787111e-07,5.54659595304601,1.20981160193079e-06
"787","208131_s_at","pheno$hasCancer",-1.6567036206891,-5.62476006550367,5.53714246032557e-07,5.52828362347682,1.2315016013917e-06
"788","221747_at","pheno$hasCancer",-1.45049772320487,-5.62385037924025,5.55607381649645e-07,5.52493564403237,1.23534217574327e-06
"789","214505_s_at","pheno$hasCancer",-1.22631445693495,-5.59327243448099,6.23102965180563e-07,5.41248997665479,1.37539409342432e-06
"790","205549_at","pheno$hasCancer",-2.24927205241985,-5.58222859895748,6.49421489637975e-07,5.37192251901811,1.43037056969487e-06
"791","204621_s_at","pheno$hasCancer",-1.44230739655438,-5.56573166948232,6.90793809717852e-07,5.31136875244152,1.51729506771246e-06
"792","202037_s_at","pheno$hasCancer",-1.57118549704961,-5.55739081475036,7.12692108192209e-07,5.28077324719298,1.56292867304862e-06
"793","213891_s_at","pheno$hasCancer",-1.28441119958254,-5.54135123910808,7.56747624710197e-07,5.22197674215943,1.65335889022623e-06
"794","202768_at","pheno$hasCancer",-2.01925938474513,-5.49712755111885,8.92631988422918e-07,5.06013563850155,1.93393472027495e-06
"795","210987_x_at","pheno$hasCancer",-1.45100338585572,-5.46817757410847,9.94355760129591e-07,4.95440936374537,2.1414158116331e-06
"796","211748_x_at","pheno$hasCancer",-1.54136902960005,-5.44700535102711,1.07591385730289e-06,4.87719974802607,2.30768971819042e-06
"797","201694_s_at","pheno$hasCancer",-1.79336183938218,-5.42242217096348,1.17891875374955e-06,4.78767194014222,2.51626883044073e-06
"798","209436_at","pheno$hasCancer",-1.43814915420839,-5.40725883584611,1.24724301743139e-06,4.73251513366231,2.65447145725154e-06
"799","201893_x_at","pheno$hasCancer",-1.95012439623463,-5.36624046750681,1.45225356454925e-06,4.58356514966961,3.06357722037782e-06
"800","210497_x_at","pheno$hasCancer",-1.03732712558123,-5.31504745620849,1.75520875985468e-06,4.39820179189037,3.66519696334381e-06
"801","202992_at","pheno$hasCancer",-1.33418314540843,-5.29224606283905,1.90944085885951e-06,4.31583621941643,3.96644641166836e-06
"802","219478_at","pheno$hasCancer",-1.07495136390831,-5.28556361028002,1.9571196262956e-06,4.29172035858931,4.06094577081152e-06
"803","201645_at","pheno$hasCancer",-1.12741448301593,-5.28228670159397,1.98092673709546e-06,4.2798984067803,4.10728486858641e-06
"804","201631_s_at","pheno$hasCancer",-1.54884078015599,-5.26260757724881,2.13001592571538e-06,4.20895679091862,4.39595673545575e-06
"805","217967_s_at","pheno$hasCancer",-1.68368833323477,-5.26033026743528,2.14796661803836e-06,4.20075326798494,4.43218262336779e-06
"806","217023_x_at","pheno$hasCancer",-1.07325661756289,-5.22201393010695,2.47331603094292e-06,4.06291544487671,5.06645533347133e-06
"807","212233_at","pheno$hasCancer",-1.43907761130006,-5.18101412856513,2.87522214193713e-06,3.91582499827188,5.84940883673744e-06
"808","209612_s_at","pheno$hasCancer",-1.63497183879486,-5.14865667706104,3.23718265888151e-06,3.80003876295819,6.55169311424674e-06
"809","209687_at","pheno$hasCancer",-1.7835605681243,-5.13805089094416,3.36530229290928e-06,3.76214590613698,6.79987586079955e-06
"810","212813_at","pheno$hasCancer",-1.06612773130582,-5.1240291506194,3.54236671210519e-06,3.71209306675071,7.13435985591466e-06
"811","208747_s_at","pheno$hasCancer",-1.66642048521963,-5.10469359159732,3.80163839906221e-06,3.64315590046248,7.62001274690477e-06
"812","201744_s_at","pheno$hasCancer",-1.99590564709385,-5.09398336986915,3.95318790717617e-06,3.60501305448673,7.89893168360891e-06
"813","203065_s_at","pheno$hasCancer",-1.1743999260553,-5.08135893273382,4.1394594406325e-06,3.56009211230342,8.24598379363616e-06
"814","210517_s_at","pheno$hasCancer",-1.14470766761314,-5.02756404680615,5.0346581292172e-06,3.3691574067022,9.93247340357211e-06
"815","212859_x_at","pheno$hasCancer",-1.11160347351666,-4.96217315349338,6.38146152545616e-06,3.13814039017792,1.24342521136533e-05
"816","201058_s_at","pheno$hasCancer",-2.12945857533678,-4.96044146772324,6.42155662368942e-06,3.13203898273143,1.25047230836032e-05
"817","201431_s_at","pheno$hasCancer",-1.18232775142006,-4.95811353230678,6.47584683359463e-06,3.12383810446723,1.26071374273099e-05
"818","220017_x_at","pheno$hasCancer",-1.06695853235957,-4.92304162698038,7.35037295808024e-06,3.00047512813286,1.42140380651655e-05
"819","212077_at","pheno$hasCancer",-1.78120690284448,-4.905950244503,7.81753149727425e-06,2.94048693557261,1.50703395063381e-05
"820","212865_s_at","pheno$hasCancer",-1.27723508988784,-4.85555328627818,9.37102923967763e-06,2.76410451376899,1.79147773290783e-05
"821","216598_s_at","pheno$hasCancer",-1.38122933352673,-4.83396543228962,1.01255449062992e-05,2.68878361774847,1.92679348545743e-05
"822","208581_x_at","pheno$hasCancer",-1.17994721055818,-4.81555687620399,1.0815688137573e-05,2.62466787240024,2.05146389827663e-05
"823","212187_x_at","pheno$hasCancer",-1.33252959794,-4.81166557014948,1.09673652400006e-05,2.61112807339718,2.07828726628908e-05
"824","203131_at","pheno$hasCancer",-1.62362522777745,-4.80075343312594,1.14038975601171e-05,2.57318429719935,2.15532696634511e-05
"825","213746_s_at","pheno$hasCancer",-1.31656669526464,-4.78307095381574,1.21476342665088e-05,2.51177733096543,2.28871002249612e-05
"826","211813_x_at","pheno$hasCancer",-1.69516998606705,-4.74040089109542,1.41433030920767e-05,2.36400031759926,2.64391965436867e-05
"827","212387_at","pheno$hasCancer",-1.00845642560057,-4.71610894637449,1.54191319503055e-05,2.28013130843454,2.86990074547827e-05
"828","204363_at","pheno$hasCancer",-1.28921283732592,-4.6687203503168,1.82399345815413e-05,2.11707364236683,3.36596656132907e-05
"829","204345_at","pheno$hasCancer",-1.04153057077213,-4.65524617342204,1.91301328748246e-05,2.07084639537296,3.52003923079864e-05
"830","218087_s_at","pheno$hasCancer",-1.6394827500379,-4.64471733925164,1.98551433007704e-05,2.03476630740315,3.64681963543577e-05
"831","209101_at","pheno$hasCancer",-1.49014018178171,-4.63468568317949,2.05708433863888e-05,2.00042463376255,3.77236526359067e-05
"832","202283_at","pheno$hasCancer",-1.27672165370273,-4.58646055331391,2.43782826672199e-05,1.83581195105931,4.43735723471377e-05
"833","203868_s_at","pheno$hasCancer",-1.21909658489189,-4.56962706799847,2.58627879046986e-05,1.77854074404734,4.69223662986809e-05
"834","213428_s_at","pheno$hasCancer",-1.47998233891179,-4.56460470543918,2.63225255847136e-05,1.76147268074187,4.77331410810687e-05
"835","205624_at","pheno$hasCancer",-1.19543052920252,-4.51571772794807,3.12347135045051e-05,1.59579870557404,5.61519258588855e-05
